time,snow_depth,Total Energy Use from Electricity (MW),temperature,irradiance_surface,irradiance_toa,snowfall,cloud_cover,air_density,precipitation
2003/10/24,3.7137,409474,8.47,559.3599,771.1475,0.0366,0.6907,1.2591,0.0212
2003/10/25,3.0225,376728,9.389,186.8188,764.6751,0.0209,0.9758,1.2425,0.3554
2003/10/26,2.753,382304,8.86,212.6434,758.206,0.0339,0.9814,1.2306,1.0419
2003/10/27,2.9046,414200,7.922,344.565,751.7531,0.0452,0.9752,1.2325,0.2869
2003/10/28,3.669,421072,8.685,330.8909,745.3828,0.0904,0.986,1.2394,0.0941
2003/10/29,2.5631,412343,8.442,381.9732,738.9705,0.1151,0.9645,1.2237,0.4275
2003/10/30,2.4497,410247,12.082,506.0245,732.6387,0.0473,0.4499,1.2439,0.107
2003/10/31,2.3009,401259,15.085,261.4655,726.3587,0.072,0.9214,1.2266,0.0582
2003/11/1,1.1699,367542,13.62,236.4274,720.1153,0.0071,0.9635,1.2341,0.0499
2003/11/2,1.8625,368976,9.456,248.3309,713.9076,0.0157,0.9684,1.2426,3.4451
2003/11/3,1.9629,413488,9.49,250.0665,707.6888,0.018,0.8964,1.2366,0.7257
2003/11/4,8.4489,428669,5.985,203.4979,701.6255,1.1805,0.9798,1.2561,0.4024
2003/11/5,5.529,419810,11.422,283.9602,695.5905,0.4054,0.9699,1.2399,0.4767
2003/11/6,5.065,419464,6.431,297.4605,689.5749,0.0299,0.9553,1.2593,0.0453
2003/11/7,12.5965,420815,4.938,488.8551,683.6636,0.0805,0.7823,1.2736,0.0872
2003/11/8,16.7863,398622,0.996,503.9379,677.7334,0.3796,0.4992,1.3038,0.057
2003/11/9,16.0119,390601,3.461,468.6103,671.9618,0.0741,0.2082,1.3007,0.0236
2003/11/10,11.5276,427756,6.099,464.5156,666.2944,0.007,0.9336,1.2825,0.0022
2003/11/11,11.0858,424509,8.324,175.7477,660.6254,0.4088,0.9792,1.2547,0.7915
2003/11/12,10.0995,412151,9.888,261.3545,655.0809,0.0394,0.9378,1.2291,0.9315
2003/11/13,17.0765,430076,8.839,159.1943,649.5847,1.6126,0.9684,1.2592,1.3055
2003/11/14,17.097,440299,3.696,339.8095,644.1998,0.4737,0.621,1.2751,0.0549
2003/11/15,12.6862,397110,5.769,446.6392,638.8999,0.1495,0.3352,1.2731,0.0513
2003/11/16,9.3633,386291,5.747,228.7244,633.6981,0.0145,0.795,1.2549,0.1883
2003/11/17,10.6934,428916,6.134,270.1948,628.6027,0.1599,0.8331,1.2638,0.4121
2003/11/18,10.6526,422232,8.608,117.7086,623.6123,0.0077,0.991,1.2556,0.2335
2003/11/19,9.7302,417406,10.283,100.9198,618.6529,0.0095,0.9842,1.2091,0.9753
2003/11/20,3.6401,421156,8.071,437.9365,613.8728,0.0069,0.6985,1.2419,0.2682
2003/11/21,2.8951,414599,9.201,398.5434,609.234,0.0034,0.7316,1.2377,0.0098
2003/11/22,2.9182,390782,7.148,291.9982,604.6774,0.0079,0.9588,1.2595,0.0124
2003/11/23,1.9526,375368,10.569,225.8476,600.1847,0.2845,0.9828,1.2395,0.0441
2003/11/24,15.4357,429489,9.186,123.9826,595.895,0.8279,0.9672,1.2546,0.5511
2003/11/25,17.3203,442463,2.065,383.2504,591.6536,0.9151,0.9737,1.2752,0.4805
2003/11/26,17.2587,430219,5.774,397.8877,587.5938,0.0262,0.972,1.2574,0.076
2003/11/27,17.32,437397,3.443,149.814,583.618,0.6704,0.9868,1.2611,0.7015
2003/11/28,17.3206,434687,2.673,101.3273,579.8227,7.9852,0.9767,1.2456,2.2784
2003/11/29,17.3367,405035,0.895,378.1148,576.0998,5.9966,0.8942,1.2521,0.8052
2003/11/30,17.3233,393783,3.926,353.6346,572.5765,0.8112,0.9674,1.2511,1.7374
2003/12/1,17.2866,443388,3.068,239.8021,569.1264,1.2465,0.7262,1.2677,0.7326
2003/12/2,17.2802,462569,-1.796,291.8782,565.8666,1.5864,0.6854,1.3109,0.2412
2003/12/3,17.2846,466426,-0.704,396.2586,562.7457,0.0716,0.4668,1.3142,0.0069
2003/12/4,17.283,455161,1.366,396.5249,559.7955,0.1471,0.3055,1.2943,0.0208
2003/12/5,17.2908,460570,-2.451,296.3378,556.957,0.1751,0.9655,1.302,0.0206
2003/12/6,17.2914,434849,-3.795,242.4348,554.3009,0.1879,0.9759,1.3082,0.0195
2003/12/7,17.2993,423021,-2.23,410.7577,551.7947,0.2004,0.7032,1.317,0.0697
2003/12/8,17.2993,462525,-0.667,260.8446,549.4273,0.0351,0.8301,1.293,0.0025
2003/12/9,17.3006,458842,1.521,329.777,547.2063,0.0334,0.8721,1.2764,0.0101
2003/12/10,17.3253,451560,3.318,207.4163,545.1888,0.4433,0.9798,1.2647,0.5991
2003/12/11,17.3807,455147,2.275,254.3367,543.3482,0.7155,0.9807,1.2599,1.0605
2003/12/12,17.3759,464573,-2.42,196.9948,541.6103,0.9667,0.7054,1.2995,0.1293
2003/12/13,17.3743,437844,-4.557,347.0349,540.071,0.3575,0.6309,1.3196,0.0929
2003/12/14,17.3926,431382,-2.624,95.6285,538.6629,4.137,0.9673,1.3073,0.4969
2003/12/15,17.555,460083,-0.868,344.9106,537.4229,3.6265,0.7007,1.2824,2.0055
2003/12/16,17.5377,456520,2.287,303.5677,536.4066,0.3867,0.92,1.2744,0.3285
2003/12/17,17.538,455638,2.3,219.863,535.5067,1.5394,0.9224,1.2522,0.1636
2003/12/18,17.6556,459696,-1.803,221.0776,534.8316,1.1545,0.7771,1.2663,0.1217
2003/12/19,17.6309,459372,-1.503,204.7979,534.3106,0.643,0.9556,1.2697,0.0958
2003/12/20,17.6021,431505,-4.54,320.9689,533.893,0.2556,0.8603,1.304,0.0321
2003/12/21,17.6889,412435,1.561,291.2731,533.6699,0.9245,0.9702,1.2944,0.0865
2003/12/22,17.6928,434417,3.131,229.9437,533.6542,0.0721,0.9697,1.2501,0.0245
2003/12/23,17.5309,429238,3.226,107.8246,533.853,1.441,0.99,1.248,0.7432
2003/12/24,17.4205,389407,1.771,170.5416,534.1418,0.7234,0.9514,1.2507,0.3909
2003/12/25,17.5096,356080,-0.837,239.5202,534.6417,1.1231,0.598,1.2681,0.1224
2003/12/26,17.5173,359124,1.995,386.5115,535.338,0.5106,0.5179,1.2848,0.091
2003/12/27,17.5023,369119,2.033,378.3732,536.1451,0.1132,0.6253,1.2924,0.0263
2003/12/28,17.4766,365155,4.027,359.2164,537.1477,0.1579,0.8152,1.2753,0.0293
2003/12/29,17.3195,391997,3.818,143.5262,538.369,0.0607,0.9875,1.2485,0.5253
2003/12/30,17.1626,401280,2.254,255.5701,539.6719,3.5217,0.9852,1.2658,1.756
2003/12/31,17.2316,388394,3.981,306.5799,541.1742,0.4023,0.9597,1.2799,0.0948
2004/1/1,17.2316,363449,0.335,311.1307,542.9119,0.0608,0.9669,1.2908,0.0151
2004/1/2,17.2797,392163,3.126,202.3642,544.8137,1.0279,0.9959,1.2745,0.2762
2004/1/3,17.3078,377787,5.863,167.014,546.8158,0.6193,0.9964,1.2442,1.0243
2004/1/4,17.3005,392135,2.157,183.1127,548.9446,0.3873,0.9734,1.2837,0.1739
2004/1/5,17.3234,460254,-3.564,179.3832,551.3384,2.6992,0.9688,1.2872,0.4115
2004/1/6,17.353,477729,-5.514,170.8408,553.845,0.9588,0.8949,1.3231,0.0895
2004/1/7,17.3687,490653,-8.854,187.3681,556.4579,1.7426,0.9011,1.3235,0.1825
2004/1/8,17.371,492581,-8.818,275.7688,559.3712,0.7207,0.8594,1.3361,0.1098
2004/1/9,17.3677,512511,-12.823,392.067,562.2964,0.2785,0.8107,1.3981,0.0356
2004/1/10,17.3687,482753,-13.197,367.6363,565.4195,0.1268,0.6279,1.3885,0.0273
2004/1/11,17.4215,452508,-3.41,157.6322,568.7168,2.0584,0.9939,1.3438,0.3594
2004/1/12,17.4371,472953,-3.036,202.2967,572.1905,4.0567,0.9817,1.282,0.6628
2004/1/13,17.4833,486796,-3.423,265.7571,575.7332,2.2298,0.8984,1.3563,0.4395
2004/1/14,17.5003,522994,-13.826,142.2326,579.4749,1.9514,0.9741,1.3654,0.2199
2004/1/15,17.5383,527286,-14.307,258.4596,583.3277,1.312,0.9753,1.3788,0.22
2004/1/16,17.5639,519701,-11.557,344.5418,587.3362,0.6483,0.9103,1.3785,0.1722
2004/1/17,17.6603,473404,-7.401,175.4214,591.502,1.261,0.9815,1.3416,0.1772
2004/1/18,17.9344,441634,-5.079,301.113,595.7571,2.3184,0.7689,1.286,0.3467
2004/1/19,17.9142,495996,-8.251,223.8334,600.1507,0.2095,0.9124,1.316,0.0211
2004/1/20,17.9495,500193,-10.587,375.5667,604.6719,0.3717,0.741,1.3411,0.0349
2004/1/21,18.0528,500468,-7.128,378.457,609.3531,0.8052,0.9843,1.3422,0.1903
2004/1/22,18.2905,494725,-4.732,271.3873,614.1169,1.7905,0.9468,1.319,0.2547
2004/1/23,18.2936,503686,-12.85,234.9649,618.9763,0.6123,0.9788,1.3433,0.0482
2004/1/24,18.3648,477595,-14.661,323.259,623.9654,0.9163,0.8506,1.3613,0.1653
2004/1/25,18.3354,473205,-11.558,386.8549,629.0921,0.2572,0.8899,1.3663,0.0775
2004/1/26,18.4377,523476,-12.486,242.5931,634.3244,1.4907,0.9771,1.3551,0.2239
2004/1/27,22.1317,511227,-5.521,223.8988,639.6449,8.1243,0.9899,1.3342,0.7847
2004/1/28,23.2843,492987,-6.239,262.1448,645.1142,2.6283,0.9522,1.2943,0.2725
2004/1/29,23.185,495944,-7.474,300.5948,650.637,1.1229,0.8679,1.3218,0.1025
2004/1/30,23.1607,498776,-9.369,237.3966,656.2046,0.9377,0.9134,1.3159,0.0917
2004/1/31,23.1654,459937,-7.632,253.4939,661.9586,1.1183,0.8627,1.317,0.1328
2004/2/1,23.137,436716,-5.794,487.4557,667.7526,0.209,0.5566,1.3396,0.0448
2004/2/2,23.0851,474161,-1.695,443.2047,673.6898,1.0391,0.9887,1.3268,0.1524
2004/2/3,26.6197,469331,-0.05,153.7226,679.5976,8.0084,0.9876,1.2856,0.6106
2004/2/4,27.2155,470340,-0.239,423.4859,685.6325,1.7154,0.7239,1.3125,0.4934
2004/2/5,26.4878,477721,-6.192,277.2471,691.7686,0.3741,0.9784,1.3366,0.1282
2004/2/6,27.988,472329,-0.693,147.5449,697.9321,4.2264,0.985,1.3133,0.5333
2004/2/7,27.3215,437350,-2.191,386.8731,704.2035,0.8272,0.7467,1.3132,0.1027
2004/2/8,26.9925,437722,-4.581,500.2321,710.4631,0.1129,0.6398,1.3425,0.0156
2004/2/9,26.4302,470759,0.254,288.965,716.8453,0.3585,0.9847,1.2995,0.0431
2004/2/10,25.3784,462878,-1.398,282.8847,723.2786,0.6308,0.895,1.2772,0.0636
2004/2/11,25.1086,468111,-3.771,407.4265,729.7761,0.183,0.898,1.3135,0.0307
2004/2/12,24.7455,468270,-3.042,385.6253,736.2411,0.4614,0.7189,1.3042,0.0583
2004/2/13,24.3873,462461,-1.676,520.1099,742.8741,0.349,0.7779,1.2977,0.0389
2004/2/14,23.8472,438067,-3.685,352.3443,749.4387,0.3106,0.7847,1.3159,0.0208
2004/2/15,23.4498,444662,-11.473,563.0849,756.0825,0.119,0.5218,1.371,0.0322
2004/2/16,23.211,486295,-7.303,473.6565,762.7655,0.0607,0.729,1.3493,0.0069
2004/2/17,22.9222,477237,-2.694,344.2834,769.4131,0.1505,0.966,1.3306,0.0203
2004/2/18,22.6811,468284,-1.759,463.2928,776.1879,0.0809,0.9708,1.3148,0.012
2004/2/19,22.3573,452531,0.854,584.2397,782.9194,0.1312,0.8521,1.275,0.0339
2004/2/20,19.9442,450769,0.232,287.1563,789.7132,1.7102,0.9935,1.2696,0.2595
2004/2/21,20.1819,419222,0.24,266.5394,796.4515,4.0411,0.9881,1.2554,0.3564
2004/2/22,20.1282,403414,-0.829,603.7764,803.2344,0.4472,0.7708,1.2934,0.0903
2004/2/23,19.7679,452224,-1.712,588.9703,810.0295,0.0701,0.7072,1.3159,0.009
2004/2/24,19.6907,455351,-2.067,614.9858,816.8777,0.947,0.7595,1.3136,0.1019
2004/2/25,19.4127,454035,-0.264,632.7128,823.685,0.0998,0.3477,1.3193,0.0202
2004/2/26,18.7478,449566,-0.727,651.2542,830.5325,0.254,0.5654,1.3219,0.0555
2004/2/27,18.2548,441922,0.828,668.822,837.3059,0.1505,0.6443,1.3157,0.0438
2004/2/28,17.8313,401821,2.795,644.795,844.0563,0.8062,0.8724,1.2944,0.2108
2004/2/29,16.3765,384513,4.663,539.8638,850.905,0.1854,0.9678,1.2744,0.0642
2004/3/1,14.4422,427042,4.464,352.3871,857.6678,0.1139,0.985,1.2669,0.202
2004/3/2,13.5,427328,6.478,462.7628,864.4188,0.1701,0.95,1.2423,0.1707
2004/3/3,9.7307,430736,5.072,455.5215,871.2028,0.0602,0.9871,1.2715,0.0228
2004/3/4,10.4925,433227,5.437,396.608,877.8833,0.1402,0.9803,1.2637,0.0705
2004/3/5,12.0097,434162,12.527,317.4984,884.57,2.562,0.9922,1.2598,1.63
2004/3/6,14.3911,404349,8.753,426.3897,891.2472,0.1905,0.9238,1.2638,0.0918
2004/3/7,14.7011,403825,1.927,326.8369,897.9517,1.1225,0.8379,1.2751,0.4623
2004/3/8,15.6153,443284,0.867,479.8748,904.5311,1.3832,0.8994,1.2706,0.2346
2004/3/9,15.5466,440207,2.061,494.5475,911.0786,0.2702,0.7647,1.2821,0.0336
2004/3/10,15.1412,434966,4.045,711.2545,917.6182,0.0823,0.3496,1.2875,0.026
2004/3/11,15.2861,436471,4.498,438.2056,924.1456,0.1407,0.9317,1.2718,0.1087
2004/3/12,15.4063,447126,0.298,399.8126,930.5717,1.2508,0.8531,1.288,0.1416
2004/3/13,15.3927,417876,-0.327,753.8251,937.0302,0.3063,0.8155,1.3216,0.0417
2004/3/14,15.4404,406899,2.783,361.3468,943.3772,0.4827,0.9858,1.2949,0.218
2004/3/15,15.5129,445652,1.782,503.4027,949.729,0.3089,0.8751,1.2878,0.1305
2004/3/16,15.5348,465182,-3.265,242.1776,955.9975,2.7884,0.9757,1.3051,0.3184
2004/3/17,15.5197,458708,-2.427,475.6331,962.2041,1.5774,0.9664,1.3026,0.1582
2004/3/18,15.4982,449319,-0.53,464.4605,968.369,1.0301,0.9451,1.291,0.1924
2004/3/19,15.4841,436192,3.275,698.9929,974.4983,0.1409,0.8694,1.2937,0.0151
2004/3/20,15.4767,407933,4.033,259.4223,980.5471,2.5491,0.9188,1.2788,0.5523
2004/3/21,15.3787,406510,1.96,547.8709,986.5222,1.7531,0.8842,1.3025,0.2736
2004/3/22,15.3623,458999,-4.079,683.0153,992.4336,0.0947,0.8245,1.3329,0.0108
2004/3/23,15.3819,447227,2.185,367.6774,998.3136,0.484,0.8567,1.2979,0.0803
2004/3/24,15.3579,438803,5.038,540.9626,1004.1328,0.007,0.929,1.2887,0.2843
2004/3/25,15.2061,420688,11.717,456.4098,1009.8762,0.0635,0.9755,1.251,0.1858
2004/3/26,14.3788,412963,13.383,353.1136,1015.5564,0.0304,0.9669,1.2286,0.82
2004/3/27,5.968,375785,10.183,643.4283,1021.1381,0.0095,0.9236,1.2654,0.4532
2004/3/28,6.2351,352005,8.823,750.1886,1026.6773,0.0446,0.8949,1.2753,0.2023
2004/3/29,2.5581,407775,12.17,573.8482,1032.2061,0.0373,0.8811,1.2498,0.0798
2004/3/30,7.8563,415266,8.698,316.4024,1037.4859,0.4324,0.9451,1.2423,0.6482
2004/3/31,8.0319,422093,7.091,338.5609,1042.8707,0.0286,0.9422,1.2455,0.3136
2004/4/1,10.2983,422771,5.647,272.3556,1048.0197,0.0435,0.9372,1.253,0.1342
2004/4/2,6.8898,416140,7.165,366.0872,1053.2742,0.0045,0.956,1.2424,0.3898
2004/4/3,7.5531,377468,7.929,448.4845,1058.4158,0.0346,0.9,1.2396,0.183
2004/4/4,17.0834,384997,4.566,540.6608,1063.336,1.4967,0.9089,1.2682,0.2572
2004/4/5,16.6154,435358,1.617,873.0332,1068.3022,0.5232,0.3952,1.2988,0.0966
2004/4/6,15.1221,427042,6.785,720.2525,1073.2763,0.0378,0.8931,1.2806,0.0849
2004/4/7,16.3982,416209,7.756,715.3758,1077.9493,0.0516,0.8063,1.2522,0.211
2004/4/8,14.6226,408571,8.813,729.1561,1082.6189,0.0335,0.9011,1.247,0.1092
2004/4/9,10.2629,354214,7.604,849.4379,1087.3668,0.0339,0.6853,1.2609,0.0502
2004/4/10,9.1555,357775,5.291,703.0554,1091.9435,0.0337,0.6927,1.2687,0.0408
2004/4/11,10.4295,348303,5.466,671.8769,1096.2991,0.0152,0.6706,1.2757,0.0496
2004/4/12,7.0232,397946,7.302,690.551,1100.66,0.0022,0.9613,1.2749,0.0559
2004/4/13,15.0969,420800,5.416,370.6221,1104.9537,1.0089,0.9775,1.26,0.6284
2004/4/14,15.4846,406102,9.957,869.8492,1109.3207,0.5967,0.9187,1.2532,2.0489
2004/4/15,13.5263,403061,10.807,893.3305,1113.4522,0.0575,0.0649,1.2649,0.1345
2004/4/16,7.2708,395042,14.023,830.1051,1117.4876,0.0071,0.8805,1.2597,0.025
2004/4/17,2.2484,362564,15.618,465.5421,1121.4959,0.0002,0.9703,1.2256,0.496
2004/4/18,1.2987,354918,14.241,474.3468,1125.314,0.039,0.9747,1.2443,1.2762
2004/4/19,0.4758,392262,18.143,612.2337,1129.1637,0.0553,0.956,1.191,0.4283
2004/4/20,5.0381,393213,9.909,847.8359,1132.856,0.0083,0.9625,1.261,0.0817
2004/4/21,0.5938,399836,16.347,519.5067,1136.5049,0.0428,0.9857,1.2437,1.0051
2004/4/22,0.7086,394126,13.97,836.7798,1140.0494,0.0122,0.9481,1.2343,0.9169
2004/4/23,0.8327,390586,11.687,856.7544,1143.5593,0.001,0.9518,1.2571,0.1117
2004/4/24,0.7443,355409,9.806,926.1335,1147.0817,0.0028,0.8686,1.2586,0.1738
2004/4/25,6.4117,366231,8.59,236.8616,1150.3268,0.4605,0.9739,1.2604,0.6394
2004/4/26,5.8817,401124,12.866,835.7565,1153.6516,0.0765,0.9511,1.2305,0.2334
2004/4/27,6.2352,408177,9.476,639.4587,1156.7246,0.0359,0.5702,1.2407,0.2929
2004/4/28,9.6021,410014,8.8,799.4059,1159.8951,0.0133,0.804,1.2669,0.1762
2004/4/29,2.5791,399033,18.954,822.0663,1162.9049,0.0217,0.8278,1.2292,0.1746
2004/4/30,0.55,394316,17.758,581.5943,1165.8093,0.0195,0.9761,1.2061,0.205
2004/5/1,0.7106,355894,16.247,543.3547,1168.6276,0.0085,0.9493,1.2008,0.2304
2004/5/2,3.3429,356927,10.604,314.5985,1171.5554,0.5022,0.9696,1.233,1.3084
2004/5/3,14.5138,404636,7.975,770.5856,1174.1715,0.1337,0.9032,1.2625,0.2957
2004/5/4,10.5755,403752,10.846,739.138,1176.7625,0.0468,0.8387,1.2676,0.0761
2004/5/5,2.4279,399872,10.701,824.5682,1179.3111,0.0091,0.8943,1.2275,0.7522
2004/5/6,1.5816,400171,17.882,839.5548,1181.7849,0.0053,0.9371,1.237,0.4215
2004/5/7,0.1884,388626,14.043,932.411,1184.2912,0,0.9224,1.2433,0.4712
2004/5/8,2.512,364628,7.607,288.9821,1186.5729,0.0123,0.9678,1.2632,0.3157
2004/5/9,3.4889,344541,14.954,839.9305,1188.8403,0.0079,0.9425,1.2456,2.5533
2004/5/10,0.0432,398596,21.151,806.3386,1191.0777,0.0014,0.9594,1.2241,0.5926
2004/5/11,0.3079,396963,20.467,918.468,1193.1817,0.125,0.8626,1.2194,0.1307
2004/5/12,0.4342,405819,22.739,808.3966,1195.2118,0.2366,0.5426,1.2097,0.1461
2004/5/13,0.3939,423504,23.657,777.759,1197.224,0.0157,0.7986,1.1969,0.1192
2004/5/14,0.396,424797,21.787,676.3045,1199.1631,0.0118,0.8676,1.1842,0.2516
2004/5/15,0.7933,358755,19.305,543.1001,1200.9552,0.0283,0.9457,1.2228,0.1918
2004/5/16,0.425,338012,15.68,883.3363,1202.7508,0.0014,0.9424,1.2545,0.054
2004/5/17,0.2719,394092,18.877,909.4949,1204.3978,0,0.8714,1.2431,0.0573
2004/5/18,0.0537,401303,18.152,524.6975,1206.0621,0,0.9389,1.1929,0.3818
2004/5/19,0.0033,393329,18.253,960.4037,1207.639,0,0.8912,1.2318,0.1574
2004/5/20,0.02,402445,19.309,504.6161,1209.1669,0.0016,0.9488,1.2231,0.5808
2004/5/21,0.127,390031,18.701,711.5441,1210.6513,0.0006,0.9108,1.2163,0.4808
2004/5/22,0.125,349886,15.232,577.3031,1212.0975,0,0.9627,1.212,0.7557
2004/5/23,0.0258,339372,15.963,573.2766,1213.2843,0,0.9463,1.209,1.1923
2004/5/24,0.2585,344703,16.899,706.8251,1214.7367,0.0119,0.9669,1.194,2.0875
2004/5/25,0.4101,391218,13.688,401.7284,1215.8423,0.0109,0.9429,1.2169,0.3708
2004/5/26,0.2135,397557,16.928,550.1954,1216.9993,0.001,0.9512,1.2045,0.1747
2004/5/27,0.2758,397700,18.438,881.0016,1218.2376,0.0064,0.911,1.2139,0.0772
2004/5/28,0.5267,388521,16.136,939.7678,1219.2685,0.0006,0.8638,1.2061,0.2805
2004/5/29,0.3254,349242,15.892,964.7659,1220.1382,0.0014,0.3743,1.241,0.0203
2004/5/30,0.0012,338388,17.151,973.1259,1221.1086,0,0.7413,1.2309,0.0156
2004/5/31,0.0035,392309,15.223,571.2395,1221.9575,0,0.9527,1.2108,0.8314
2004/6/1,0.0025,392924,18.441,676.2193,1222.8703,0,0.6986,1.1912,0.7114
2004/6/2,0.0047,391158,17.188,645.707,1223.65,0,0.9081,1.2033,0.2918
2004/6/3,0.041,394363,16.92,962.8578,1224.2501,0,0.8911,1.223,0.1262
2004/6/4,0.0019,388676,17.763,982.0433,1224.9861,0,0.7647,1.2398,0.0191
2004/6/5,0.0005,353154,19.794,932.4698,1225.6593,0,0.8921,1.2216,0.0218
2004/6/6,0.0034,347858,19.251,532.4506,1226.1763,0,0.9588,1.2055,0.0535
2004/6/7,0.0027,421376,23.207,799.0751,1226.6957,0,0.9561,1.1949,0.1707
2004/6/8,0.0021,459456,25.701,906.0807,1227.2298,0.0004,0.8635,1.1878,0.018
2004/6/9,0.0011,479777,24.171,522.917,1227.6418,0,0.8354,1.1699,0.3523
2004/6/10,0.0034,414197,20.285,795.4126,1227.8582,0,0.8915,1.2043,0.5564
2004/6/11,0.0034,397672,17.568,788.3937,1228.2974,0,0.7994,1.2186,0.1423
2004/6/12,0.0003,360231,19.186,908.6852,1228.6529,0,0.7513,1.2209,0.0434
2004/6/13,0.0005,359211,21.419,544.8748,1228.7999,0,0.8161,1.2005,0.8576
2004/6/14,0.0017,442339,24.346,910.4157,1228.8932,0,0.8398,1.1769,1.3992
2004/6/15,0.0009,441199,23.35,909.3942,1229.2158,0,0.7717,1.1846,0.3399
2004/6/16,0.0008,428346,23.089,896.3647,1229.2764,0,0.8342,1.2098,0.0634
2004/6/17,0.0009,433716,20.504,413.3044,1229.3044,0.0001,0.877,1.1919,1.147
2004/6/18,0.0107,437215,23.122,742.9155,1229.3047,0.0016,0.8806,1.1824,0.3229
2004/6/19,0.0103,364064,20.186,960.9988,1229.2657,0.0015,0.8906,1.2079,0.2843
2004/6/20,0.0066,347207,20.063,966.5668,1229.2272,0,0.6466,1.2245,0.0169
2004/6/21,0.0058,410620,21.559,905.7935,1228.919,0,0.8173,1.2028,0.1198
2004/6/22,0.001,414854,20.976,703.6922,1228.8655,0.0003,0.951,1.1791,0.7897
2004/6/23,0.0009,418882,22.089,956.9923,1228.7152,0,0.4097,1.2049,0.0493
2004/6/24,0.0027,422735,21.924,900.2648,1228.3667,0,0.8687,1.1878,0.3002
2004/6/25,0.0009,396538,18.425,937.8702,1227.9193,0,0.933,1.2226,0.9075
2004/6/26,0.0009,359348,19.164,933.8604,1227.7389,0,0.1462,1.2099,0.1497
2004/6/27,0.0009,351257,20.444,931.2266,1227.3028,0,0.5217,1.2114,0.0264
2004/6/28,0.0009,398205,18.758,515.9114,1226.8232,0,0.7774,1.2026,0.1876
2004/6/29,0.0017,404449,21.378,769.9964,1226.3209,0,0.8597,1.2033,0.3599
2004/6/30,0.0004,413581,24.006,886.8261,1225.8089,0,0.4987,1.2052,0.0745
2004/7/1,0.0005,396293,25.057,900.9698,1225.2864,0,0.8258,1.1888,0.1806
2004/7/2,0,387417,23.474,932.3464,1224.7178,0,0.3244,1.2054,0.0401
2004/7/3,0.0004,373857,24.72,948.8813,1223.8494,0,0.7991,1.1964,0.0471
2004/7/4,0.0009,381817,23.791,427.1036,1223.254,0,0.8939,1.1785,0.955
2004/7/5,0.0025,415412,22.515,681.6475,1222.4398,0,0.719,1.175,0.5855
2004/7/6,0,403173,22.643,784.0666,1221.6817,0,0.7755,1.206,0.0962
2004/7/7,0.0005,413552,22.717,458.4558,1220.7777,0,0.8232,1.175,1.3499
2004/7/8,0,404945,21.242,752.873,1219.9067,0,0.8256,1.1783,0.3725
2004/7/9,0,396302,22.432,800.0399,1218.966,0,0.5198,1.2003,0.0637
2004/7/10,0,377170,25.809,914.9228,1217.9257,0,0.7792,1.1938,0.0205
2004/7/11,0.0004,382337,26.044,877.9664,1216.9173,0,0.7474,1.1937,0.0345
2004/7/12,0.0004,447232,26.14,725.541,1215.7917,0,0.8917,1.1756,0.2199
2004/7/13,0.0004,450640,26.897,822.54,1214.6126,0,0.63,1.1693,0.4097
2004/7/14,0.0004,425259,24.219,642.636,1213.4074,0,0.9002,1.1556,0.9595
2004/7/15,0.0002,404531,20.313,438.6243,1212.1177,0,0.9134,1.1687,0.7134
2004/7/16,0.0005,413878,24.641,887.8932,1210.8159,0,0.9008,1.173,0.3458
2004/7/17,0.0002,392794,24.431,530.9439,1209.4011,0,0.8633,1.1806,0.2551
2004/7/18,0,378504,22.474,435.4293,1208.0064,0,0.8886,1.1788,0.1575
2004/7/19,0.0005,434340,24.608,665.884,1206.676,0,0.7929,1.174,0.5658
2004/7/20,0.0001,441235,25.973,700.2012,1205.1244,0,0.7321,1.1756,0.1357
2004/7/21,0,473731,27.883,818.1593,1203.4674,0,0.2658,1.1696,0.0851
2004/7/22,0,489865,27.51,698.2594,1201.7719,0,0.8744,1.1552,0.3445
2004/7/23,0.0002,426679,25.692,902.8696,1200.1416,0,0.8814,1.1841,0.2289
2004/7/24,0,362347,21.865,878.2741,1198.4193,0,0.7373,1.2154,0.2221
2004/7/25,0.0005,355760,21.501,522.0471,1196.6077,0,0.9097,1.2033,0.203
2004/7/26,0.0015,404151,22.692,574.7236,1194.6519,0,0.924,1.1964,0.0648
2004/7/27,0,409252,21.447,549.5507,1192.8159,0,0.9311,1.1847,0.6737
2004/7/28,0.0005,421544,24.115,688.8019,1190.7711,0,0.5259,1.1826,0.1723
2004/7/29,0,444401,26.27,777.2829,1188.756,0,0.8982,1.1838,0.0567
2004/7/30,0.0005,447552,24.991,452.4514,1186.6655,0,0.9618,1.1729,0.5334
2004/7/31,0,413460,25.472,644.9571,1184.3145,0,0.9379,1.1641,2.6666
2004/8/1,0,391247,25.704,918.7146,1182.2097,0,0.2441,1.1857,0.2602
2004/8/2,0.0001,418043,26.475,773.2145,1179.84,0,0.7295,1.176,0.4814
2004/8/3,0.0005,466397,26.53,770.4902,1177.5677,0,0.7764,1.1633,0.484
2004/8/4,0.0005,433241,23.344,378.9608,1175.0733,0,0.9046,1.175,0.322
2004/8/5,0.0002,407432,20.929,917.7669,1172.5648,0,0.5141,1.1978,0.0909
2004/8/6,0,396727,20.339,800.3765,1169.9811,0,0.7477,1.2014,0.027
2004/8/7,0,359947,21.559,786.0229,1167.3276,0,0.752,1.2029,0.0204
